Year,ZipCode,Building_Category,Current_Value,Current_Maintenance,Senior Population
2014,V5W,Comprehensive Development,1097558.6529667382,310885.8743356258,41
2014,V5W,Comprehensive Development,1026978.8319756641,340955.83011210134,17
2014,V5W,Comprehensive Development,1109420.9158815239,347795.64972911467,4
2014,V5W,Comprehensive Development,800861.4046828833,300527.15418399003,41
2014,V5W,Comprehensive Development,829934.0500906532,303442.48686815304,17
2014,V5W,Comprehensive Development,832659.2066301584,372802.6220004574,27
2014,V5W,Comprehensive Development,979556.3383646575,304611.41468147933,41
2014,V5W,Comprehensive Development,865466.4405458649,325052.29341177864,10
2014,V5W,Comprehensive Development,1061055.215610548,351640.56421553605,33
2014,V5W,Comprehensive Development,967634.4114406187,286782.1517977217,8
2014,V5W,Historic Area,1089377.8773956394,207702.10458211394,88
2014,V5W,Historic Area,1169742.9600254812,196077.35046944715,1
2014,V5W,Historic Area,1303485.3216951704,221462.64669710223,99
2014,V5W,Historic Area,1384314.8519786987,176878.89506856495,0
2014,V5W,Historic Area,1372791.817103569,230726.75776266202,53
2014,V5W,Historic Area,1081055.6990607602,185827.01638386847,2
2014,V5W,Historic Area,1348392.6330976686,236461.96601049523,43
2014,V5W,Historic Area,1106008.1202944675,178213.4003540714,35
2014,V5W,Historic Area,1150670.413609308,168254.16605127184,22
2014,V5W,Historic Area,1248744.4797105961,232657.94020994392,92
2014,V5W,Historic Area,1158452.2508214235,233693.69197354963,28
2014,V5W,Historic Area,1449381.7196824227,177951.86631537433,32
2014,V5W,Historic Area,1067270.3236531834,188099.76817685645,5
2014,V5W,Historic Area,1355849.8106207738,211577.64157711493,84
2014,V5W,Historic Area,1430265.6182009233,204977.52044575123,97
2014,V5W,Historic Area,1109704.1515631778,203999.53471554664,26
2014,V5W,Historic Area,1108581.7552275166,220816.60796319033,66
2014,V5W,Historic Area,1402716.3935519191,176951.4153390984,29
2014,V5W,Industrial,1886868.3798220316,280414.58146508096,2
2014,V5W,Industrial,1659704.3498025555,249849.70580099724,8
2014,V5W,Multiple Family Dwelling,857808.3990948215,240947.2834752495,3
2014,V5W,Multiple Family Dwelling,708783.8247939227,263765.2890165261,1
2014,V5W,Multiple Family Dwelling,890630.5068454063,297876.2488860741,51
2014,V5W,Multiple Family Dwelling,658510.6455476166,224950.4863748866,11
2014,V5W,Multiple Family Dwelling,688357.2649644297,307122.68950882193,69
2014,V5W,Multiple Family Dwelling,755277.3052189013,248889.84658531903,77
2014,V5W,Multiple Family Dwelling,941357.0654865536,302577.369219663,66
2014,V5W,Multiple Family Dwelling,778203.8554339065,280313.2370719823,76
2014,V5W,One Family Dwelling,2286725.314364049,239705.1500274323,120
2014,V5W,One Family Dwelling,1796554.8879030766,254292.4443446919,99
2014,V5W,One Family Dwelling,1791850.3471798627,311960.95549545827,86
2014,V5W,One Family Dwelling,2174737.4825861463,274505.9371536289,62
2014,V5W,One Family Dwelling,1923329.7210830238,227470.83596787776,118
2014,V5W,One Family Dwelling,2070960.040512646,304070.9401065041,109
2014,V5W,One Family Dwelling,2244611.3562427647,321386.751323061,39
2014,V5W,One Family Dwelling,1946412.1955646633,311145.92250161356,84
2014,V5W,One Family Dwelling,1738044.7745570822,326831.72241830756,36
2014,V5W,One Family Dwelling,1629613.1577552478,309440.45089669205,31
2014,V5W,Two Family Dwelling,1464265.3465544416,188339.79821863776,94
2014,V5W,Two Family Dwelling,1345986.255359386,208125.09658414856,69
2014,V5W,Two Family Dwelling,1299669.3656983767,187178.35867772947,94
2014,V5W,Two Family Dwelling,1530557.3711559088,196558.58364662848,86
2014,V5W,Two Family Dwelling,1349852.2642944313,206201.9589570932,20
2014,V5W,Two Family Dwelling,1273703.2773744161,189571.75698960782,81
2014,V5W,Two Family Dwelling,1207498.729602705,152520.6389665091,112
2014,V5W,Two Family Dwelling,1251698.7090833823,160831.1847798213,108
2014,V5W,Two Family Dwelling,1366471.565350283,166467.28370988517,120
2014,V5W,Two Family Dwelling,1424766.3956665937,166728.48420330646,25
2014,V5W,Two Family Dwelling,1323319.5120067073,148864.11921027538,69
2014,V5X,Commercial,973256.042932306,171281.97867067502,36
2014,V5X,Commercial,977751.4786560457,214984.32970535237,16
2014,V5X,Commercial,1278084.972491088,178236.1985173594,2
2014,V5X,Commercial,1019000.0925244043,224085.4101979471,16
2014,V5X,Commercial,1137926.3052443273,201404.94083350778,32
2014,V5X,Commercial,1306909.1235734955,166952.2909006322,48
2014,V5X,Commercial,1275871.668649155,228930.63451259577,9
2014,V5X,Commercial,1271420.6065615232,164048.21625434377,31
2014,V5X,Comprehensive Development,897009.5268011893,304381.2733707864,2
2014,V5X,Comprehensive Development,797781.1062923007,343012.5916133567,13
2014,V5X,Comprehensive Development,866898.5848044218,302436.5132754229,5
2014,V5X,Comprehensive Development,1034567.1296731916,261600.06125257871,32
2014,V5X,Comprehensive Development,840069.6456148268,300224.25871015195,21
2014,V5X,Comprehensive Development,1017842.4662967456,353564.6102725835,36
2014,V5X,Comprehensive Development,990447.7566107634,295441.0148063226,26
2014,V5X,Historic Area,1161798.9636900646,210305.4395447897,42
2014,V5X,Historic Area,1275770.2926278522,179630.39816350112,0
2014,V5X,Historic Area,1201653.0755702707,161476.5004300076,15
2014,V5X,Historic Area,1332980.7878601935,163061.74480319596,11
2014,V5X,Historic Area,1343860.1457176944,233866.07073161524,64
2014,V5X,Historic Area,1396115.2514518162,180944.86482573312,65
2014,V5X,Historic Area,1197982.940595828,216049.4757633306,82
2014,V5X,Historic Area,1262614.4811534882,228771.50201496787,52
2014,V5X,Historic Area,1289971.830430312,237954.11688009137,83
2014,V5X,Historic Area,1495932.6887120346,227096.84859967054,27
2014,V5X,Historic Area,1531935.447630226,232304.73801623966,86
2014,V5X,Historic Area,1310004.0102398975,214396.46315914515,54
2014,V5X,Historic Area,1520059.7625130531,180283.40904311382,8
2014,V5X,Historic Area,1167242.4082727965,227347.6768127977,94
2014,V5X,Historic Area,1169707.8153791314,175810.36497585283,18
2014,V5X,Historic Area,1337536.3046228008,179118.03589075347,36
2014,V5X,Historic Area,1488153.576375445,227212.15735135617,31
2014,V5X,Historic Area,1130124.3817012026,197018.9344778431,96
2014,V5X,Industrial,1967058.9731051454,239951.52591323465,8
2014,V5X,Industrial,1621089.4761211802,217600.92257818975,3
2014,V5X,Industrial,1791762.7334601216,259696.41372763994,2
2014,V5X,Industrial,1715894.632417184,233853.12933055637,9
2014,V5X,Industrial,1368402.8090402987,261713.35876353257,6
2014,V5X,Industrial,1948582.7550922327,250404.8602348199,1
2014,V5X,Industrial,1863681.3345605654,244186.18658803715,4
2014,V5X,Industrial,2020152.1788309428,223180.4082055243,10
2014,V5X,Industrial,1468434.2949374798,251893.68871282137,8
2014,V5X,Industrial,1449592.561092563,222326.13839134137,1
2014,V5X,Multiple Family Dwelling,839247.0523752022,252796.0937581964,29
2014,V5X,Multiple Family Dwelling,968580.4785280336,286648.8924750168,67
2014,V5X,Multiple Family Dwelling,954458.9986670935,272958.2635729721,55
2014,V5X,Multiple Family Dwelling,685050.2186062965,262125.8877091349,43
2014,V5X,Multiple Family Dwelling,817420.7381595249,287530.0758230023,88
2014,V5X,Multiple Family Dwelling,860365.3943490711,310613.272876958,57
2014,V5X,Multiple Family Dwelling,727408.5516152481,254171.14939808572,80
2014,V5X,Multiple Family Dwelling,760118.7850659981,285290.59270547045,58
2014,V5X,Multiple Family Dwelling,798957.830898161,294531.35499143985,19
2014,V5X,Multiple Family Dwelling,829401.9418119066,300707.69501487253,4
2014,V5X,Multiple Family Dwelling,945133.7874282079,266595.446998321,6
2014,V5X,Multiple Family Dwelling,693186.2344562584,286692.49250707333,38
2014,V5X,Multiple Family Dwelling,890549.6151614162,309486.3247359526,97
2014,V5X,One Family Dwelling,1928543.7798037613,241861.18627653047,32
2014,V5X,One Family Dwelling,2327512.408729213,246063.66718081196,124
2014,V5X,One Family Dwelling,1682667.6684251432,235624.46522439452,22
2014,V5X,Two Family Dwelling,1452482.775745177,160111.3206056888,61
2014,V5X,Two Family Dwelling,1396208.6876973144,211128.13965817148,93
2014,V5X,Two Family Dwelling,1395977.6261975688,187864.30062377203,9
2014,V5Y,Commercial,1427686.1885022193,193262.4529728763,6
2014,V5Y,Commercial,1312186.8237065317,173186.29761215186,22
2014,V5Y,Commercial,979853.1325262199,213134.5681477716,27
2014,V5Y,Commercial,1063684.681823225,165497.01597140564,43
2014,V5Y,Commercial,1191634.115996829,228519.91971185402,50
2014,V5Y,Commercial,1396311.0319090744,206039.6826646114,27
2014,V5Y,Comprehensive Development,1129235.338624079,260801.30519808413,23
2014,V5Y,Comprehensive Development,958807.2356017716,274491.2262528219,11
2014,V5Y,Comprehensive Development,1016658.8862212588,383048.8823239487,0
2014,V5Y,Comprehensive Development,896525.1710001527,267168.46910676884,17
2014,V5Y,Comprehensive Development,800591.9253655124,341879.6641729669,12
2014,V5Y,Comprehensive Development,1050833.7264219704,293330.53567076585,13
2014,V5Y,Comprehensive Development,944287.3844679233,348801.40605856135,3
2014,V5Y,Comprehensive Development,1106496.2512377577,270279.55039729556,5
2014,V5Y,Comprehensive Development,882942.5421078587,305216.8346093369,20
2014,V5Y,Comprehensive Development,789409.568380802,362179.9349645426,16
2014,V5Y,Comprehensive Development,1068783.1650101647,351559.7421199142,16
2014,V5Y,Comprehensive Development,898629.1121826041,271093.93656056473,10
2014,V5Y,Comprehensive Development,882463.0265210415,262704.13777435676,24
2014,V5Y,Comprehensive Development,844287.3469558248,312779.5638821225,30
2014,V5Y,Comprehensive Development,1015440.6788602943,295415.7111603678,24
2014,V5Y,Comprehensive Development,791896.5666959448,270653.89368871704,13
2014,V5Y,Comprehensive Development,786118.6699019502,338476.7138633063,42
2014,V5Y,Comprehensive Development,884382.380486585,352599.54699483677,28
2014,V5Y,Comprehensive Development,961212.9700255615,285634.13808254,2
2014,V5Y,Historic Area,1131705.668503846,193429.59496464673,75
2014,V5Y,Historic Area,1226285.9288236063,204599.246095384,38
2014,V5Y,Historic Area,1442490.238797885,239975.20071530508,34
2014,V5Y,Historic Area,1266643.325645814,187861.9542858277,46
2014,V5Y,Historic Area,1234990.0294105378,190185.73191295553,99
2014,V5Y,Historic Area,1328648.6972599232,176578.03232826202,90
2014,V5Y,Historic Area,1372577.165528485,187614.25783498056,85
2014,V5Y,Historic Area,1358620.5307441535,192484.74112464063,15
2014,V5Y,Historic Area,1397218.7121917617,226246.64532418884,48
2014,V5Y,Historic Area,1354508.568517356,237388.21709139546,84
2014,V5Y,Historic Area,1404899.131226315,188597.91666538984,96
2014,V5Y,Historic Area,1074430.8189155366,233635.90308558356,46
2014,V5Y,Historic Area,1182987.3745144994,217773.3383001563,90
2014,V5Y,Historic Area,1278841.5573564286,236000.58152385888,45
2014,V5Y,Historic Area,1308767.4151981007,164990.90100142863,31
2014,V5Y,Historic Area,1433475.9648558984,213582.30592163405,100
2014,V5Y,Historic Area,1170871.7409207497,205134.00748991876,5
2014,V5Y,Historic Area,1194961.2947070014,203887.05529098964,48
2014,V5Y,Industrial,1874068.4487254072,225199.72399906904,4
2014,V5Y,Industrial,1659210.2036630579,219094.66272315593,3
2014,V5Y,Industrial,1772820.4159482138,233190.17369649388,8
2014,V5Y,Industrial,1994576.9069852042,264730.40417871217,3
2014,V5Y,Industrial,1703293.7323561874,214913.2769478544,8
2014,V5Y,Industrial,1644971.5296271667,287762.4190743174,9
2014,V5Y,Industrial,1370631.565990092,198517.4764614819,7
2014,V5Y,Industrial,1751205.6455891316,268832.53658832633,3
2014,V5Y,Industrial,1507251.065317806,277148.6974112316,5
2014,V5Y,Industrial,1941280.652863886,246668.07329802896,4
2014,V5Y,Industrial,1993185.0740376613,198974.41052638032,7
2014,V5Y,Industrial,1943485.8758319144,206278.32708360712,4
2014,V5Y,Industrial,1947008.8557079812,278087.5702240345,6
2014,V5Y,Industrial,1448988.565602491,247503.50151374578,0
2014,V5Y,Industrial,1620792.9585259226,235720.95219174924,9
2014,V5Y,Industrial,1573938.7753306455,215427.89953063574,9
2014,V5Y,Industrial,1399477.7644008286,220705.04330744004,3
2014,V5Y,Industrial,2018550.9793003583,235853.94007265064,7
2014,V5Y,Industrial,2002908.59539466,216431.45764716668,10
2014,V5Y,Multiple Family Dwelling,832152.2354590073,306742.6211656551,13
2014,V5Y,Multiple Family Dwelling,753520.3745013694,299782.708754147,5
2014,V5Y,Multiple Family Dwelling,743307.884728367,272635.4975074853,77
2014,V5Y,Multiple Family Dwelling,884370.8022289277,279620.4170466065,96
2014,V5Y,Multiple Family Dwelling,656667.4249730599,276838.27206745226,74
2014,V5Y,Multiple Family Dwelling,908205.2070010647,253943.23198351107,5
2014,V5Y,Multiple Family Dwelling,727135.3817890505,240604.4863798443,37
2014,V5Y,One Family Dwelling,2331798.1368734427,314118.478248499,55
2014,V5Y,One Family Dwelling,1609638.0521532805,316176.32577847975,40
2014,V5Y,One Family Dwelling,2105263.898075604,235897.80133510305,19
2014,V5Y,One Family Dwelling,1745450.7972894167,268343.950469549,64
2014,V5Y,One Family Dwelling,1829152.5227229332,231380.7885587616,62
2014,V5Y,One Family Dwelling,1917064.349142925,335356.67725131946,85
2014,V5Y,One Family Dwelling,2134329.5921833175,255263.13935677864,161
2014,V5Y,One Family Dwelling,1909985.5969256447,307969.64305142616,138
2014,V5Y,One Family Dwelling,2074955.6701530705,325165.8791640087,81
2014,V5Y,One Family Dwelling,1685304.458206782,241109.27103495804,119
2014,V5Y,One Family Dwelling,2004072.8014433135,314446.48164769606,165
2014,V5Y,One Family Dwelling,1765201.642670035,320988.5060233829,46
2014,V5Y,One Family Dwelling,1679147.2926514412,309651.8725422626,175
2014,V5Y,One Family Dwelling,2094923.1472112574,289048.1901632591,169
2014,V5Y,One Family Dwelling,2157769.634369719,272070.9329891376,121
2014,V5Y,Two Family Dwelling,1210795.6705647956,199478.51010406314,88
2014,V5Y,Two Family Dwelling,1235066.2123719384,186457.31846204956,114
2014,V5Y,Two Family Dwelling,1665819.436852755,166564.72122083177,125
2014,V5Y,Two Family Dwelling,1444595.1681348402,207561.0796612444,25
2014,V5Y,Two Family Dwelling,1442425.114112985,177235.10739131682,73
2014,V5Y,Two Family Dwelling,1676568.1470840883,175941.83194956573,48
2014,V5Z,Commercial,1395383.7941290631,238090.03914820467,20
2014,V5Z,Commercial,1273678.102536343,165695.33043578384,21
2014,V5Z,Commercial,964536.5250834369,223485.11158038425,13
2014,V5Z,Commercial,1270178.6229856943,201657.83762585794,20
2014,V5Z,Commercial,1165760.5315023921,231493.88713990396,28
2014,V5Z,Commercial,1178151.056518219,238824.2331309402,16
2014,V5Z,Commercial,1116619.4657628394,181318.31300490102,7
2014,V5Z,Commercial,1049929.1042718878,171164.32725771572,25
2014,V5Z,Comprehensive Development,999549.3774263666,343700.5092839459,9
2014,V5Z,Comprehensive Development,831477.560772049,383429.40532707376,32
2014,V5Z,Comprehensive Development,1120677.4564474206,290135.41289401706,38
2014,V5Z,Comprehensive Development,970218.9308075663,338814.5874504052,18
2014,V5Z,Comprehensive Development,1032544.2236831082,286814.60499043757,35
2014,V5Z,Comprehensive Development,1028987.0734276305,292732.4392776808,43
2014,V5Z,Comprehensive Development,921476.6694783731,320181.2187865495,16
2014,V5Z,Comprehensive Development,937691.4029821944,302985.8009240852,39
2014,V5Z,Comprehensive Development,1021048.7627219672,330274.4428672813,7
2014,V5Z,Historic Area,1219845.7272170144,225280.59507360094,64
2014,V5Z,Historic Area,1434440.3563914592,218259.78987724506,15
2014,V5Z,Industrial,1473187.937722947,262809.9771371813,1
2014,V5Z,Industrial,1970837.6557949625,213531.94205866693,7
2014,V5Z,Industrial,1916551.1761305442,215822.3171376572,7
2014,V5Z,Multiple Family Dwelling,916831.999563633,260201.65568652027,100
2014,V5Z,Multiple Family Dwelling,802555.7452003339,295698.95495807205,28
2014,V5Z,Multiple Family Dwelling,783949.343543416,257363.30730163387,89
2014,V5Z,Multiple Family Dwelling,933205.1186496569,279393.55253811606,47
2014,V5Z,Multiple Family Dwelling,874353.7786349894,308468.8449505279,27
2014,V5Z,Multiple Family Dwelling,809228.2052437585,266762.3720272892,15
2014,V5Z,Multiple Family Dwelling,719493.0015032768,227584.07789540867,47
2014,V5Z,Multiple Family Dwelling,748599.3794089975,213670.5252294066,13
2014,V5Z,One Family Dwelling,2188448.5366049646,269413.93181288155,176
2014,V5Z,One Family Dwelling,2016596.591996472,254169.17417158352,14
2014,V5Z,One Family Dwelling,1747082.1080096636,290424.0001048853,29
2014,V5Z,One Family Dwelling,2310707.5955369165,251098.41879049616,19
2014,V5Z,One Family Dwelling,2236287.7433244465,263526.9596832078,28
2014,V5Z,One Family Dwelling,1926028.710396905,259342.96281684222,60
2014,V5Z,Two Family Dwelling,1563235.2674037628,167290.19472440964,21
2014,V5Z,Two Family Dwelling,1417643.6504673657,174078.66056040107,26
2014,V5Z,Two Family Dwelling,1129365.4387746248,150755.24130293235,103
2014,V5Z,Two Family Dwelling,1593990.3529289735,159237.86416073586,63
2014,V5Z,Two Family Dwelling,1412565.5115795133,157067.8545903806,37
2014,V5Z,Two Family Dwelling,1289229.4715963192,214862.4342227164,112
2014,V5Z,Two Family Dwelling,1159302.5492216079,180804.90646317665,111
